Order_ID,Customer_ID,Customer_Name,Email,Order_Date,Product,Category,Quantity,Unit_Price,Total_Amount,City,Payment_Method,Order_Status
ORD-0549,CUST-1058,Aarav Singh,aarav.singh345@gmail.com,10/09/2025,Sneakers,Fashion,5,₹ 2499,"12,495",Pune,Debit Card,Cancelled
ORD-0617,CUST-1210,Simran Yadav,simran.yadav790@gmail.com,"Sep 17, 2025",Jeans,Fashion,6,₹499,"INR 2,994",jaipur ,debit card,Pending
ORD-0534,CUST-1011,Vikas Mishra,vikas.mishra783@gmail.com,2025-03-12,Hoodie,Fashion,2,"INR 1,299",₹ 2598,mumbai ,cod,Cancelled
ORD-0480,CUST-1233,Rohan Kumar,rohan.kumar268@gmail.com,09-03-2025,Face Wash,Beauty,2,"1,299","2,598",Delhi,upi,DELIVERED
ORD-0874,CUST-1091,Karan Jain,karan.jain108@gmail.com,"Mar 12, 2025",SQL Handbook,Books,5,299,1495,jaipur ,debit card,Cancelled
ORD-0173,CUST-1191,Karan Yadav,karan.yadav587@gmail.com,"Jan 30, 2025",USB Cable,Electronics,2,"1,299","₹2,598",Bengaluru,Debit Card,Delivered
ORD-0126,CUST-1162,Aarav Gupta,aarav.gupta439@gmail.com,"Nov 24, 2025",Jeans,Fashion,3,₹249,₹747,Pune,cod,Delivered
ORD-0425,CUST-1238,Neha Yadav,neha.yadav897@gmail.com,02/11/2025,Perfume,Beauty,6,INR 249,"INR 1,494",pune,COD,cancelled
ORD-0423,CUST-1203,Nitin Sharma,nitin.sharma395@gmail.com,26/10/2025,Data Analytics,Books,6,"2,499","INR 14,994",Delhi,Debit Card,Shipped
ORD-0829,CUST-1187,Karan Gupta,karan.gupta641@gmail.com,"Nov 26, 2025",SQL Handbook,Books,2,"₹1,299",2598,Bengaluru,Credit Card,pending
ORD-0907,CUST-1139,Priya Gupta,priya.gupta398@gmail.com,"Apr 05, 2025",Lip Balm,Beauty,4,199,₹796,jaipur ,Debit Card,Delivered
ORD-0091,CUST-1202,Priya Singh,,2025-10-11,Jeans,Fashion,2,1599,"INR 3,198",Mumbai,debit card,DELIVERED
ORD-0943,CUST-1054,Aarav Jain,aarav.jain102@gmail.com,27-12-2025,AI Fundamentals,Books,1,"2,499",2499,New Delhi,UPI,cancelled
ORD-0182,CUST-1166,Karan Jain,karan.jain580@gmail.com,2025-09-29,Wall Clock,Home,1,₹ 1299,"INR 1,299",mumbai ,credit card,Pending
ORD-0275,CUST-1147,Sneha Yadav,sneha.yadav596@gmail.com,"May 01, 2025",USB Cable,Electronics,5,799,"₹3,995",Bengaluru,UPI,cancelled
ORD-0899,CUST-1179,Aditya Jain,aditya.jain708@gmail.com,17/12/2025,Wireless Mouse,Electronics,2,1299,₹ 2598,Delhi,Cash on Delivery,pending
ORD-0070,CUST-1058,Aditya Gupta,aditya.gupta736@gmail.com,23-03-2025,Face Wash,Beauty,1,1999,"₹1,999",pune,Cash on Delivery,delivered
ORD-0292,CUST-1191,Simran Kumar,simran.kumar752@gmail.com,2025-10-14,T-Shirt,Fashion,4,299,"₹1,196",Mumbai,debit card,Shipped
ORD-0132,CUST-1095,Neha Jain,neha.jain920@gmail.com,"Jul 24, 2025",Headphones,Electronics,3,₹ 249,747,delhi,COD,Cancelled
ORD-0301,CUST-1065,Rohan Sharma,rohan.sharma59@gmail.com,20/12/2025,Power Bank,Electronics,1,₹ 1999,₹ 1999,Bengaluru,upi,cancelled
ORD-0583,CUST-1198,Ananya Verma,ananya.verma101@gmail.com,2025-07-08,Perfume,Beauty,4,1599,"₹6,396",Delhi,cod,pending
ORD-0327,CUST-1085,Aarav Jain,aarav.jain295@gmail.com,12-10-2025,Storage Box,Home,1,INR 799,INR 799,Jaipur,Debit Card,Delivered
ord-0145,CUST-1063,Aditya Jain,aditya.jain642@gmail.com,24/11/2025,Excel Guide,Books,6,₹ 399,2394,mumbai ,Debit Card,Cancelled
ORD-0426,CUST-1161,Ananya Mehta,ananya.mehta511@gmail.com,2025-07-21,Wireless Mouse,Electronics,2,"₹1,299","2,598",jaipur ,debit card,Pending
ORD-0584,CUST-1154,Simran Gupta,simran.gupta205@gmail.com,17-05-2025,Lip Balm,Beauty,1,₹ 399,₹ 399,delhi,Cash on Delivery,Shipped
ORD-0136,CUST-1096,Neha Jain,neha.jain982@gmail.com,18/10/2025,Keyboard,Electronics,6,599,"INR 3,594",jaipur ,COD,Pending
ORD-0666,CUST-1212,Vikas Mishra,vikas.mishra228@gmail.com,"May 03, 2025",Keyboard,Electronics,6,399,₹ 2394,Mumbai,Cash on Delivery,DELIVERED
ORD-0165,CUST-1218,Aditya Mishra,aditya.mishra119@gmail.com,21-06-2025,T-Shirt,Fashion,1,₹ 499,499,pune,COD,DELIVERED
ORD-0029,CUST-1237,Aarav Mehta,aarav.mehta225@gmail.com,2025-12-16,Water Bottle,Home,3,₹599,"1,797",pune,Cash on Delivery,DELIVERED
ORD-0761,CUST-1208,Ananya Gupta,ananya.gupta491@gmail.com,22-07-2025,Face Wash,Beauty,2,"1,999","3,998",Bengaluru,Credit Card,cancelled
ORD-0194,CUST-1145,Aarav Gupta,aarav.gupta226@gmail.com,"Dec 21, 2025",Cap,Fashion,1,"1,299","₹1,299",New Delhi,Debit Card,cancelled
ORD-0993,CUST-1173,Rohan Yadav,rohan.yadav481@gmail.com,07/07/2025,USB Cable,Electronics,3,199,597,mumbai ,Cash on Delivery,Pending
ORD-0705,CUST-1223,Simran Gupta,simran.gupta632@gmail.com,15-07-2025,Keyboard,Electronics,6,"INR 2,499",₹ 14994,jaipur ,UPI,delivered
ORD-0170,CUST-1196,Vikas Verma,vikas.verma475@gmail.com,07-11-2025,Data Analytics,Books,2,₹ 299,598,Pune,cod,Shipped
ORD-0491,CUST-1005,Rohan Yadav,rohan.yadav742@gmail.com,13/05/2025,Shampoo,Beauty,5,"₹1,999","₹9,995",New Delhi,Debit Card,Cancelled
ORD-0141,CUST-1033,Karan Mishra,karan.mishra85@gmail.com,06-03-2025,Lip Balm,Beauty,5,₹799,₹ 3995,Pune,cod,Pending
ORD-0174,CUST-1047,Karan Mehta,karan.mehta727@gmail.com,02/02/2025,Storage Box,Home,1,₹199,₹ 199,Delhi,Debit Card,pending
ORD-0007,CUST-1055,Aarav Gupta,aarav.gupta851@gmail.com,17-01-2025,Data Analytics,Books,6,₹ 599,"3,594",New Delhi,credit card,Pending
ORD-0645,CUST-1077,Priya Mishra,priya.mishra870@gmail.com,19-09-2025,Hoodie,Fashion,3,"₹1,999","INR 5,997",Lucknow,cod,delivered
ORD-0635,CUST-1182,Priya Jain,priya.jain357@gmail.com,04/10/2025,AI Fundamentals,Books,4,₹ 799,"3,196",jaipur ,upi,DELIVERED
ORD-0074,CUST-1170,Aditya Jain,aditya.jain249@gmail.com,30/07/2025,Jeans,Fashion,6,399,₹ 2394,Lucknow,Cash on Delivery,pending
ORD-0974,CUST-1181,Vikas Singh,vikas.singh908@gmail.com,07-05-2025,Keyboard,Electronics,6,INR 599,"INR 3,594",mumbai ,UPI,pending
ORD-0979,CUST-1140,Karan Yadav,karan.yadav352@gmail.com,22/06/2025,Headphones,Electronics,1,INR 299,299,mumbai ,Credit Card,Cancelled
ORD-0239,CUST-1180,Rohan Jain,rohan.jain128@gmail.com,21/08/2025,Shampoo,Beauty,1,399,INR 399,New Delhi,UPI,DELIVERED
ORD-0146,CUST-1081,Simran Sharma,simran.sharma171@gmail.com,"Aug 14, 2025",Body Lotion,Beauty,4,₹ 249,₹ 996,Mumbai,debit card,DELIVERED
ORD-0801,CUST-1103,Simran Gupta,simran.gupta443@gmail.com,22-03-2025,Cap,Fashion,5,₹499,2495,Bengaluru,Credit Card,Shipped
ORD-0235,CUST-1093,Priya Yadav,priya.yadav405@gmail.com,2025-02-27,Body Lotion,Beauty,6,₹ 199,1194,New Delhi,cod,Delivered
ORD-0221,CUST-1221,Karan Singh,karan.singh763@gmail.com,2025-12-01,USB Cable,Electronics,5,399,"₹1,995",Pune,Debit Card,Pending
ORD-0478,CUST-1178,Vikas Mishra,vikas.mishra761@gmail.com,"Jun 19, 2025",USB Cable,Electronics,4,"1,299","5,196",mumbai ,Credit Card,Delivered
ORD-0836,CUST-1041,Aditya Mishra,aditya.mishra885@gmail.com,17/01/2025,T-Shirt,Fashion,2,"1,999","3,998",Pune,cod,Delivered
ORD-0133,CUST-1084,Karan Singh,karan.singh450@gmail.com,2025-11-05,Excel Guide,Books,1,2499,"2,499",Bangalore,upi,delivered
ORD-0994,CUST-1092,Rahul Kumar,rahul.kumar375@gmail.com,02/08/2025,T-Shirt,Fashion,5,₹ 499,"2,495",mumbai ,UPI,delivered
ORD-0944,CUST-1142,Sneha Jain,sneha.jain890@gmail.com,28-04-2025,Cap,Fashion,2,INR 299,598,Bangalore,Cash on Delivery,Shipped
ORD-0186,CUST-1190,Rohan Yadav,rohan.yadav789@gmail.com,2025-06-13,Cap,Fashion,4,999,"3,996",Bengaluru,UPI,Shipped
ORD-0042,CUST-1107,Simran Verma,simran.verma733@gmail.com,20/04/2025,Table Lamp,Home,2,₹ 799,₹ 1598,Bangalore,cod,Cancelled
ORD-0614,CUST-1031,Rahul Verma,rahul.verma857@gmail.com,15/09/2025,Sneakers,Fashion,3,"₹1,999","5,997",Bengaluru,upi,Shipped
ORD-0109,CUST-1187,Rahul Singh,rahul.singh532@gmail.com,21/11/2025,Sneakers,Fashion,2,599,1198,Mumbai,debit card,Pending
ORD-0592,CUST-1090,Vikas Sharma,vikas.sharma462@gmail.com,"Jul 02, 2025",Wall Clock,Home,4,₹ 249,₹ 996,New Delhi,Credit Card,delivered
ORD-0057,CUST-1071,Rohan Gupta,rohan.gupta313@gmail.com,27-04-2025,AI Fundamentals,Books,5,INR 499,"2,495",Delhi,cod,DELIVERED
ORD-0530,CUST-1082,Ananya Gupta,ananya.gupta33@gmail.com,"Feb 12, 2025",Storage Box,Home,5,₹399,1995,Bengaluru,credit card,Cancelled
ORD-0870,CUST-1065,Aditya Singh,aditya.singh64@gmail.com,08-09-2025,Face Wash,Beauty,2,₹499,₹ 998,Bangalore,UPI,Delivered
ORD-0934,CUST-1170,Simran Mehta,simran.mehta923@gmail.com,"Jan 20, 2025",Perfume,Beauty,6,₹249,1494,Bangalore,credit card,cancelled
ORD-0864,CUST-1065,Rohan Kumar,rohan.kumar833@gmail.com,"Jun 21, 2025",Data Analytics,Books,2,₹ 249,498,pune,Debit Card,Cancelled
ORD-0025,CUST-1239,Ananya Verma,ananya.verma458@gmail.com,06-10-2025,T-Shirt,Fashion,2,599,1198,Delhi,cod,shipped
ORD-0650,CUST-1232,Aditya Kumar,aditya.kumar837@gmail.com,2025-04-24,Sneakers,Fashion,2,₹ 249,498,Delhi,Debit Card,Cancelled
ORD-0449,CUST-1090,Aarav Yadav,aarav.yadav650@gmail.com,2025-03-02,Jeans,Fashion,1,249,₹ 249,Bengaluru,UPI,Pending
ORD-0533,CUST-1105,Priya Kumar,priya.kumar496@gmail.com,26-09-2025,AI Fundamentals,Books,1,₹299,299,Bengaluru,upi,Delivered
ORD-0622,CUST-1228,Ananya Patel,ananya.patel635@gmail.com,"Mar 17, 2025",Sneakers,Fashion,3,₹ 199,INR 597,pune,COD,Pending
ORD-0698,CUST-1092,Priya Mishra,priya.mishra222@gmail.com,"Oct 05, 2025",Sneakers,Fashion,5,₹ 1999,"₹9,995",Mumbai,credit card,delivered
ORD-0930,CUST-1142,Rahul Kumar,rahul.kumar971@gmail.com,13/05/2025,Hoodie,Fashion,4,INR 399,"1,596",delhi,upi,Shipped
ORD-0339,CUST-1119,Priya Mishra,priya.mishra864@gmail.com,2025-05-10,Data Analytics,Books,2,₹299,INR 598,jaipur ,UPI,cancelled
ORD-0052,CUST-1087,Aditya Kumar,aditya.kumar340@gmail.com,06/05/2025,Lip Balm,Beauty,4,"2,499",₹ 9996,Mumbai,COD,pending
ORD-0667,CUST-1250,Neha Sharma,neha.sharma578@gmail.com,2025-02-28,Headphones,Electronics,1,249,₹ 249,Mumbai,debit card,Delivered
ORD-0621,CUST-1224,Nitin Verma,nitin.verma934@gmail.com,22/10/2025,USB Cable,Electronics,1,1999,"1,999",Bengaluru,Cash on Delivery,cancelled
ORD-0924,CUST-1222,Simran Singh,simran.singh139@gmail.com,"Jan 18, 2025",Cap,Fashion,6,₹999,"INR 5,994",New Delhi,Credit Card,cancelled
ORD-0636,CUST-1049,Ananya Patel,ananya.patel670@gmail.com,05/03/2025,Power Bank,Electronics,6,"INR 2,499",14994,pune,UPI,cancelled
ORD-0265,CUST-1037,Karan Mishra,karan.mishra43@gmail.com,04-04-2025,Water Bottle,Home,6,1599,"INR 9,594",jaipur ,upi,Cancelled
ORD-0539,CUST-1211,Rahul Patel,rahul.patel340@gmail.com,11-06-2025,Table Lamp,Home,1,"1,599","1,599",New Delhi,cod,Pending
ORD-0714,CUST-1181,Nitin Verma,nitin.verma270@gmail.com,2025-05-07,Bedsheet,Home,5,₹999,"₹4,995",New Delhi,Cash on Delivery,pending
ORD-0686,CUST-1080,Rohan Verma,rohan.verma559@gmail.com,"Aug 03, 2025",Hoodie,Fashion,4,₹299,₹ 1196,Mumbai,Credit Card,Shipped
ORD-0950,CUST-1086,Aditya Sharma,aditya.sharma416@gmail.com,"Apr 29, 2025",Python Basics,Books,4,399,₹ 1596,Jaipur,upi,shipped
ORD-0520,CUST-1229,Nitin Patel,nitin.patel931@gmail.com,"May 30, 2025",USB Cable,Electronics,6,1299,"7,794",jaipur ,upi,Shipped
ORD-0450,CUST-1030,Priya Kumar,priya.kumar270@gmail.com,04-02-2025,Data Analytics,Books,1,"1,999",1999,pune,debit card,Delivered
ORD-0019,CUST-1232,Sneha Sharma,sneha.sharma105@gmail.com,2025-05-02,Python Basics,Books,1,₹ 1999,₹ 1999,Pune,credit card,pending
ORD-0719,CUST-1008,Rohan Verma,rohan.verma91@gmail.com,31/05/2025,Lip Balm,Beauty,6,₹ 1599,"₹9,594",mumbai ,upi,Pending
ORD-0486,CUST-1090,Aarav Sharma,aarav.sharma861@gmail.com,04/02/2025,Jeans,Fashion,3,₹ 1299,"₹3,897",pune,upi,Cancelled
ORD-0571,CUST-1222,Sneha Verma,sneha.verma669@gmail.com,"Jan 22, 2025",Headphones,Electronics,3,"₹1,999","₹5,997",New Delhi,debit card,shipped
ORD-0345,CUST-1102,Neha Jain,neha.jain238@gmail.com,29-10-2025,SQL Handbook,Books,6,INR 299,₹ 1794,pune,cod,delivered
ORD-0368,CUST-1145,Sneha Kumar,sneha.kumar358@gmail.com,01-03-2025,Python Basics,Books,5,249,1245,mumbai ,COD,pending
ORD-0084,CUST-1120,Sneha Kumar,sneha.kumar860@gmail.com,26-03-2025,Storage Box,Home,3,₹ 1299,"3,897",Lucknow,debit card,delivered
ORD-0062,CUST-1180,Aarav Jain,aarav.jain471@gmail.com,"Dec 19, 2025",Storage Box,Home,1,299,₹299,Mumbai,Debit Card,shipped
ORD-0440,CUST-1223,Aditya Verma,aditya.verma397@gmail.com,"Oct 09, 2025",SQL Handbook,Books,6,"₹1,299","INR 7,794",Bangalore,Credit Card,DELIVERED
ORD-0273,CUST-1113,Sneha Jain,sneha.jain199@gmail.com,"Jul 09, 2025",Body Lotion,Beauty,1,"1,999","INR 1,999",Pune,UPI,shipped
ORD-0286,CUST-1234,Priya Gupta,priya.gupta285@gmail.com,"Nov 30, 2025",Data Analytics,Books,2,1999,"₹3,998",jaipur ,UPI,Cancelled
ORD-0361,CUST-1201,Ananya Mishra,ananya.mishra362@gmail.com,"Dec 28, 2025",AI Fundamentals,Books,4,INR 499,"₹1,996",Lucknow,credit card,Cancelled
ORD-0355,CUST-1231,Priya Patel,priya.patel890@gmail.com,"Sep 16, 2025",Shampoo,Beauty,1,INR 199,199,New Delhi,Credit Card,Cancelled
ORD-0990,CUST-1198,Aditya Patel,aditya.patel403@gmail.com,"Dec 18, 2025",Keyboard,Electronics,3,₹299,₹ 897,jaipur ,Cash on Delivery,pending
ORD-0279,CUST-1045,Sneha Mehta,sneha.mehta908@gmail.com,30-07-2025,Power Bank,Electronics,1,₹ 499,₹ 499,Jaipur,COD,Delivered
ORD-0013,CUST-1136,Vikas Singh,vikas.singh788@gmail.com,2025-09-30,Python Basics,Books,1,"INR 2,499",₹ 2499,pune,Credit Card,shipped
ORD-0183,CUST-1206,Sneha Gupta,sneha.gupta62@gmail.com,"May 18, 2025",USB Cable,Electronics,3,249,747,Delhi,upi,Shipped
ORD-0369,CUST-1163,Nitin Yadav,nitin.yadav928@gmail.com,28/10/2025,Shampoo,Beauty,3,₹ 999,"₹2,997",mumbai ,upi,pending
ORD-0495,CUST-1036,Ananya Jain,ananya.jain927@gmail.com,24-02-2025,USB Cable,Electronics,6,₹ 399,"₹2,394",jaipur ,COD,Shipped
ORD-0619,CUST-1230,Priya Verma,priya.verma781@gmail.com,"Sep 29, 2025",Body Lotion,Beauty,6,"INR 1,999","INR 11,994",Bengaluru,Cash on Delivery,pending
ORD-0224,CUST-1037,Ananya Verma,ananya.verma728@gmail.com,2025-03-09,Keyboard,Electronics,4,INR 199,796,Mumbai,Cash on Delivery,Cancelled
ORD-0576,CUST-1222,Aarav Gupta,aarav.gupta269@gmail.com,"Oct 10, 2025",Python Basics,Books,6,"1,999","11,994",jaipur ,upi,cancelled
ORD-0912,CUST-1245,Vikas Patel,vikas.patel233@gmail.com,29/07/2025,USB Cable,Electronics,1,599,₹599,mumbai ,cod,Pending
ORD-0867,CUST-1242,Nitin Patel,nitin.patel930@gmail.com,2025-08-19,Face Wash,Beauty,3,"1,999","5,997",Bangalore,Cash on Delivery,pending
ORD-0632,CUST-1210,Rahul Verma,rahul.verma812@gmail.com,"Oct 29, 2025",Sneakers,Fashion,4,₹199,796,mumbai ,credit card,DELIVERED
ORD-0586,CUST-1183,Nitin Yadav,nitin.yadav97@gmail.com,"Jan 06, 2025",Bedsheet,Home,5,"INR 1,999","9,995",Lucknow,Cash on Delivery,Shipped
ORD-0612,CUST-1034,Nitin Mehta,nitin.mehta825@gmail.com,2025-08-30,Hoodie,Fashion,4,1999,"INR 7,996",mumbai ,upi,Cancelled
ORD-0177,CUST-1026,Rohan Sharma,rohan.sharma838@gmail.com,"Dec 05, 2025",Bedsheet,Home,2,2499,"₹4,998",Mumbai,credit card,delivered
ORD-0669,CUST-1095,Nitin Verma,nitin.verma398@gmail.com,02/12/2025,Bedsheet,Home,1,199,INR 199,mumbai ,COD,Shipped
ORD-0631,CUST-1096,Rohan Mehta,rohan.mehta595@gmail.com,29/05/2025,Power Bank,Electronics,4,249,INR 996,New Delhi,debit card,shipped
ORD-0589,CUST-1033,Vikas Verma,vikas.verma101@gmail.com,"Jun 12, 2025",Storage Box,Home,4,INR 599,"2,396",New Delhi,debit card,Delivered
ORD-0522,CUST-1075,Ananya Jain,ananya.jain708@gmail.com,2025-10-05,Storage Box,Home,6,₹ 199,"1,194",Bengaluru,COD,Delivered
ORD-0394,CUST-1199,Vikas Mehta,vikas.mehta484@gmail.com,23/12/2025,Bedsheet,Home,4,499,"₹1,996",delhi,UPI,shipped
ORD-0164,CUST-1240,Simran Sharma,simran.sharma945@gmail.com,"Mar 31, 2025",Data Analytics,Books,5,"INR 2,499","₹12,495",Bengaluru,COD,DELIVERED
ORD-0249,CUST-1035,Neha Jain,neha.jain727@gmail.com,17-06-2025,Table Lamp,Home,3,₹ 499,"1,497",Mumbai,upi,Shipped
ORD-0742,CUST-1032,Rahul Mishra,rahul.mishra221@gmail.com,2025-12-01,Body Lotion,Beauty,1,₹199,199,mumbai ,UPI,delivered
ORD-0889,CUST-1083,Aarav Mishra,aarav.mishra266@gmail.com,28/02/2025,Wall Clock,Home,4,₹249,₹ 996,Bangalore,UPI,DELIVERED
ORD-0775,CUST-1043,Nitin Singh,nitin.singh942@gmail.com,12/08/2025,Excel Guide,Books,3,₹ 999,₹ 2997,pune,cod,Delivered
ORD-0376,CUST-1108,Priya Kumar,priya.kumar492@gmail.com,10-11-2025,Jeans,Fashion,5,499,"INR 2,495",Pune,Cash on Delivery,Shipped
ORD-0413,CUST-1208,Vikas Mehta,vikas.mehta169@gmail.com,12-03-2025,Data Analytics,Books,1,199,199,Mumbai,credit card,shipped
ORD-0075,CUST-1105,Sneha Mishra,sneha.mishra349@gmail.com,"Feb 21, 2025",Wall Clock,Home,1,₹299,299,Pune,UPI,DELIVERED
ORD-0114,CUST-1113,Vikas Singh,vikas.singh840@gmail.com,25/06/2025,Perfume,Beauty,2,199,INR 398,Delhi,credit card,Cancelled
ORD-0695,CUST-1100,Rahul Gupta,rahul.gupta741@gmail.com,2025-01-18,Jeans,Fashion,4,₹ 599,"₹2,396",jaipur ,cod,delivered
ORD-0922,CUST-1031,Sneha Gupta,sneha.gupta805@gmail.com,2025-07-28,Shampoo,Beauty,5,299,"1,495",mumbai ,debit card,Pending
ORD-0391,CUST-1219,Priya Patel,priya.patel792@gmail.com,10-11-2025,T-Shirt,Fashion,4,"1,999",7996,mumbai ,Cash on Delivery,Shipped
ORD-0105,CUST-1045,Priya Verma,priya.verma792@gmail.com,11-05-2025,Wireless Mouse,Electronics,2,499,₹998,Delhi,COD,pending
ORD-0115,CUST-1017,Neha Mehta,neha.mehta949@gmail.com,"May 25, 2025",AI Fundamentals,Books,5,₹ 299,"1,495",jaipur ,UPI,Pending
ORD-0418,CUST-1102,Sneha Jain,sneha.jain802@gmail.com,2025-12-24,Body Lotion,Beauty,1,INR 799,₹ 799,pune,credit card,Cancelled
ORD-0712,CUST-1182,Rohan Jain,rohan.jain964@gmail.com,2025-10-17,Python Basics,Books,4,INR 199,₹ 796,mumbai ,debit card,cancelled
ORD-0458,CUST-1071,Simran Kumar,simran.kumar33@gmail.com,23-10-2025,Wireless Mouse,Electronics,5,"INR 1,999","9,995",Mumbai,credit card,shipped
ORD-0410,CUST-1145,Neha Mehta,,16-06-2025,Storage Box,Home,5,₹ 999,₹ 4995,Lucknow,debit card,Shipped
ORD-0093,CUST-1152,Aarav Verma,aarav.verma769@gmail.com,04/08/2025,T-Shirt,Fashion,2,₹499,₹ 998,Pune,debit card,cancelled
ORD-0603,CUST-1160,Aarav Singh,aarav.singh436@gmail.com,27-12-2025,Shampoo,Beauty,2,799,1598,Lucknow,COD,Cancelled
ORD-0090,CUST-1013,Aarav Jain,aarav.jain292@gmail.com,08/04/2025,Cap,Fashion,6,₹ 599,"₹3,594",jaipur ,credit card,Delivered
ORD-0337,CUST-1142,Priya Verma,priya.verma774@gmail.com,20-07-2025,USB Cable,Electronics,2,"INR 1,299","2,598",jaipur ,debit card,Delivered
ORD-0992,CUST-1112,Nitin Singh,nitin.singh163@gmail.com,04-01-2025,Wall Clock,Home,5,799,"3,995",Mumbai,cod,Cancelled
ORD-0925,CUST-1185,Rahul Jain,rahul.jain723@gmail.com,2025-10-13,SQL Handbook,Books,4,599,"₹2,396",Bangalore,debit card,delivered
ORD-0937,CUST-1216,Simran Kumar,simran.kumar638@gmail.com,2025-07-14,Table Lamp,Home,1,799,₹ 799,pune,Credit Card,shipped
ORD-0637,CUST-1207,Nitin Patel,nitin.patel194@gmail.com,10-01-2025,Perfume,Beauty,1,INR 249,INR 249,Lucknow,COD,delivered
ORD-0597,CUST-1206,Aarav Gupta,aarav.gupta176@gmail.com,"Jul 18, 2025",Table Lamp,Home,4,249,INR 996,New Delhi,Debit Card,Cancelled
ORD-0995,CUST-1229,Priya Verma,priya.verma96@gmail.com,01/10/2025,Power Bank,Electronics,6,INR 799,"INR 4,794",jaipur ,COD,pending
ORD-0095,CUST-1098,Rohan Singh,rohan.singh339@gmail.com,2025-11-08,USB Cable,Electronics,6,₹999,"INR 5,994",mumbai ,cod,Pending
ORD-0012,CUST-1225,Aditya Mehta,aditya.mehta510@gmail.com,10/01/2025,Storage Box,Home,5,199,995,Mumbai,UPI,Shipped
ORD-0397,CUST-1061,Ananya Yadav,ananya.yadav663@gmail.com,2025-06-02,Power Bank,Electronics,5,249,"₹1,245",jaipur ,credit card,delivered
ORD-0535,CUST-1168,Sneha Yadav,sneha.yadav239@gmail.com,14/01/2025,Cap,Fashion,3,INR 999,"2,997",mumbai ,COD,delivered
ORD-0044,CUST-1100,Sneha Mishra,sneha.mishra929@gmail.com,"Apr 23, 2025",Perfume,beauty,6,"INR 2,499","14,994",Bengaluru,COD,Delivered
ORD-0043,CUST-1219,Aditya Sharma,aditya.sharma887@gmail.com,"Oct 22, 2025",Keyboard,Electronics,4,₹ 799,"₹3,196",Bangalore,Debit Card,pending
ORD-0330,CUST-1062,Neha Mehta,neha.mehta310@gmail.com,"Apr 22, 2025",Table Lamp,Home,6,599,"₹3,594",New Delhi,debit card,Cancelled
ORD-0168,CUST-1168,Priya Yadav,priya.yadav781@gmail.com,17-05-2025,Water Bottle,Home,3,799,2397,Lucknow,UPI,shipped
ORD-0500,CUST-1017,Nitin Jain,nitin.jain342@gmail.com,2025-03-03,Wall Clock,Home,3,"2,499","INR 7,497",Delhi,Credit Card,Pending
ORD-0880,CUST-1124,Vikas Sharma,vikas.sharma862@gmail.com,"Sep 16, 2025",Keyboard,Electronics,2,₹ 249,₹498,New Delhi,Debit Card,pending
ORD-0940,CUST-1198,Nitin Gupta,nitin.gupta39@gmail.com,29-05-2025,Lip Balm,Beauty,N/A,799,"INR 3,995",Bengaluru,UPI,cancelled
ORD-0760,CUST-1234,Rohan Jain,rohan.jain513 @gmail.com,12/04/2025,Wall Clock,Home,3,199,597,delhi,Cash on Delivery,delivered
ORD-0101,CUST-1037,Simran Kumar,simran.kumar953@gmail.com,23-06-2025,T-Shirt,Fashion,2,₹499,INR 998,New delhi ,Cash on Delivery,delivered
ORD-0427,CUST-1230,Aarav Kumar,aarav.kumar909@gmail.com,18/07/2025,Jeans,Fashion,5,499,"2,495",Mumbai,Credit Card,Pending
ORD-0179,CUST-1106,Aditya Mehta,aditya.mehta601@gmail.com,03-11-2025,Excel Guide,Books,2,"INR 2,499","4,998",delhi,cod,Shipped
ORD-0445,CUST-1197,Simran Mishra,simran.mishra596@gmail.com,2025-10-15,Bedsheet,Home,5,₹ 1999,9995,Bangalore,UPI,delivered
ORD-0417,CUST-1141,Priya Jain,priya.jain306@gmail.com,2025-07-21,AI Fundamentals,Books,5,INR 249,"1,245",New Delhi,COD,Delivered
ORD-0651,CUST-1151,Nitin Jain,nitin.jain123@gmail.com,"May 23, 2025",Data Analytics,Books,1,INR 399,399,Mumbai,Credit Card,delivered
ORD-0886,CUST-1247,Rahul Kumar,rahul.kumar813@gmail.com,04-12-2025,Excel Guide,Books,4,₹ 2499,"₹9,996",jaipur ,COD,pending
ORD-0983,CUST-1048,Rahul Yadav,rahul.yadav10@gmail.com,2025-12-04,Bedsheet,Home,4,INR 799,"INR 3,196",mumbai ,Debit Card,delivered
ORD-0178,CUST-1036,Nitin Sharma,nitin.sharma260@gmail.com,"Jan 23, 2025",Python Basics,Books,4,₹ 1599,"INR 6,396",pune,credit card,Delivered
ORD-0396,CUST-1041,Priya Yadav,priya.yadav762@gmail.com,2025-02-18,Shampoo,Beauty,6,₹ 199,₹ 1194,jaipur ,Debit Card,Pending
ORD-0680,CUST-1198,Aditya Patel,aditya.patel785@gmail.com,"Aug 28, 2025",Wall Clock,Home,2,"1,299","₹2,598",Bangalore,credit card,pending
ORD-0797,CUST-1096,Priya Gupta,priya.gupta67@gmail.com,12/03/2025,Storage Box,Home,4,INR 399,₹ 1596,Lucknow,UPI,pending
ORD-0964,CUST-1144,Neha Patel,neha.patel90@gmail.com,2025-11-06,Body Lotion,Beauty,3,"INR 1,299","3,897",Lucknow,Credit Card,pending
ORD-0688,CUST-1166,Neha Mishra,neha.mishra910@gmail.com,"Sep 09, 2025",Perfume,Beauty,2,₹ 1299,2598,Delhi,upi,shipped
